,0,Cluster
11528,720575940633350812,16
11529,720575940633351578,8
11530,720575940633352929,11
11531,720575940633353327,16
11532,720575940633355345,4
11533,720575940633356881,0
11534,720575940633356883,1
11535,720575940633357651,0
11536,720575940633362145,4
11537,720575940633364388,5
11538,720575940633365473,7
11539,720575940633366754,8
11540,720575940633367121,3
11541,720575940633367889,19
11542,720575940633367915,21
11543,720575940633386603,1
11544,720575940633394027,21
11545,720575940633394283,3
11546,720575940633394861,2
11547,720575940633395539,2
11548,720575940633396636,6
11549,720575940633396767,8
11550,720575940633397023,16
11551,720575940633398123,9
11552,720575940633401336,6
11553,720575940633402991,14
11554,720575940633412459,2
11555,720575940633413715,1
11556,720575940633416604,13
11557,720575940633420139,0
11558,720575940633427937,2
11559,720575940633436499,0
11560,720575940633439851,21
11561,720575940633450351,3
11562,720575940633455723,0
11563,720575940633457050,5
11564,720575940633462829,13
11565,720575940633471584,11
11566,720575940633483444,2
11567,720575940633488153,11
11568,720575940633497592,8
11569,720575940633498524,5
11570,720575940633500084,17
11571,720575940633502618,0
11572,720575940633504248,2
11573,720575940633515455,15
11574,720575940633515801,2
11575,720575940633524063,29
11576,720575940633528801,3
11577,720575940633529548,2
11578,720575940633529569,6
11579,720575940633529707,4
11580,720575940633534132,19
11581,720575940633538018,1
11582,720575940633539103,4
11583,720575940633541271,1
11584,720575940633543531,4
11585,720575940633545823,19
11586,720575940633548895,5
11587,720575940633550431,15
11588,720575940633550500,2
11589,720575940633554071,9
11590,720575940633554636,11
11591,720575940633555351,8
11592,720575940633556644,22
11593,720575940633560089,14
11594,720575940633560727,14
11595,720575940633561113,12
11596,720575940633564920,14
11597,720575940633573836,12
11598,720575940633573983,0
11599,720575940633575575,6
11600,720575940633583712,3
11601,720575940633587552,11
11602,720575940633589240,9
11603,720575940633589855,4
11604,720575940633593548,11
11605,720575940633593804,0
11606,720575940633594797,19
11607,720575940633597876,21
11608,720575940633597977,28
11609,720575940633601249,10
11610,720575940633605068,14
11611,720575940633607649,7
11612,720575940633608915,2
11613,720575940633611234,7
11614,720575940633611418,3
11615,720575940633611490,0
11616,720575940633612236,13
11617,720575940633612627,14
11618,720575940633614490,8
11619,720575940633615820,1
11620,720575940633616332,10
11621,720575940633616632,14
11622,720575940633620132,4
11623,720575940633626337,3
11624,720575940633628836,20
11625,720575940633631396,6
11626,720575940633640493,2
11627,720575940633646516,2
11628,720575940633662871,14
11629,720575940633665903,5
11630,720575940633666495,12
11631,720575940633670573,12
11632,720575940633671705,7
11633,720575940633672930,0
11634,720575940633676479,1
11635,720575940633677167,20
11636,720575940633677538,1
11637,720575940633680098,0
11638,720575940633683737,9
11639,720575940633685856,19
11640,720575940633686520,10
11641,720575940633688416,1
11642,720575940633692823,5
11643,720575940633693803,20
11644,720575940633694559,11
11645,720575940633705636,12
11646,720575940633706080,4
11647,720575940633706404,0
11648,720575940633710756,4
11649,720575940633715960,4
11650,720575940633716124,1
11651,720575940633722849,2
11652,720575940633727339,28
11653,720575940633735063,0
11654,720575940633741337,0
11655,720575940633743796,7
11656,720575940633746515,6
11657,720575940633750776,0
11658,720575940633753336,6
11659,720575940633754292,0
11660,720575940633759396,8
11661,720575940633762040,6
11662,720575940633762841,1
11663,720575940633763411,0
11664,720575940633771371,4
11665,720575940633774361,14
11666,720575940633776665,6
11667,720575940633781088,8
11668,720575940633782112,19
11669,720575940633782355,22
11670,720575940633785369,0
11671,720575940633787309,2
11672,720575940633793561,8
11673,720575940633796252,2
11674,720575940633798295,0
11675,720575940633799787,2
11676,720575940633800860,0
11677,720575940633803676,2
11678,720575940633803711,0
11679,720575940633807295,3
11680,720575940633824703,9
11681,720575940633830752,0
11682,720575940633838943,2
11683,720575940633848312,3
11684,720575940633853559,4
11685,720575940633855789,28
11686,720575940633859885,2
11687,720575940633861090,9
11688,720575940633869485,21
11689,720575940633870431,10
11690,720575940633870748,8
11691,720575940633881645,22
11692,720575940633882925,8
11693,720575940633893401,29
11694,720575940633900896,13
11695,720575940633901395,3
11696,720575940633903897,0
11697,720575940633906588,0
11698,720575940633909344,0
11699,720575940633916333,3
11700,720575940633918304,8
11701,720575940633922605,7
11702,720575940633923479,11
11703,720575940633925788,12
11704,720575940633926295,17
11705,720575940633933337,21
11706,720575940633936941,1
11707,720575940633938367,0
11708,720575940633939095,6
11709,720575940633940947,1
11710,720575940633942445,13
11711,720575940633946720,27
11712,720575940633953434,4
11713,720575940633953948,1
11714,720575940633954808,1
11715,720575940633959615,1
11716,720575940633969815,11
11717,720575940633972847,8
11718,720575940633976403,1
11719,720575940633981631,26
11720,720575940633984025,0
11721,720575940633984368,5
11722,720575940633984851,13
11723,720575940633987155,0
11724,720575940633992147,4
11725,720575940633992346,22
11726,720575940633994391,0
11727,720575940633995181,4
11728,720575940633995949,13
11729,720575940633996444,11
11730,720575940633996700,11
11731,720575940633999129,12
11732,720575940634000979,2
11733,720575940634003027,0
11734,720575940634003135,6
11735,720575940634003795,1
11736,720575940634007009,5
11737,720575940634007891,0
11738,720575940634014362,14
11739,720575940634015405,5
11740,720575940634016375,6
11741,720575940634017619,1
11742,720575940634024877,16
11743,720575940634025111,11
11744,720575940634026925,2
11745,720575940634027188,16
11746,720575940634028151,4
11747,720575940634031533,25
11748,720575940634037439,6
11749,720575940634039647,3
11750,720575940634040730,19
11751,720575940634041279,5
11752,720575940634041756,10
11753,720575940634043247,3
11754,720575940634048154,0
11755,720575940634061167,5
11756,720575940634068927,12
11757,720575940634069148,1
11758,720575940634072312,7
11759,720575940634076779,6
11760,720575940634079639,2
11761,720575940634081272,0
11762,720575940634081899,0
11763,720575940634086239,14
11764,720575940634091746,8
11765,720575940634094271,18
11766,720575940634097656,1
11767,720575940634100335,11
11768,720575940634115775,12
11769,720575940634117112,2
11770,720575940634121055,25
11771,720575940634129844,3
11772,720575940634136255,20
11773,720575940634136756,3
11774,720575940634140627,10
11775,720575940634140883,6
11776,720575940634141596,4
11777,720575940634144180,13
11778,720575940634144703,1
11779,720575940634147991,20
11780,720575940634160735,0
11781,720575940634163682,2
11782,720575940634165646,14
11783,720575940634166423,0
11784,720575940634166938,0
11785,720575940634168928,0
11786,720575940634170524,1
11787,720575940634172267,6
11788,720575940634181020,8
11789,720575940634210159,0
11790,720575940634215525,7
11791,720575940634217061,11
11792,720575940634220639,6
11793,720575940634224023,3
11794,720575940634232427,19
11795,720575940634238309,21
11796,720575940634244191,14
11797,720575940634248559,14
11798,720575940634251164,12
11799,720575940634252313,2
11800,720575940634253281,6
11801,720575940634258146,6
11802,720575940634260636,3
11803,720575940634283616,12
11804,720575940634284399,19
11805,720575940634285523,1
11806,720575940634286527,19
11807,720575940634289771,20
11808,720575940634295191,12
11809,720575940634303642,20
11810,720575940634304922,6
11811,720575940634310763,3
11812,720575940634315967,25
11813,720575940634316139,10
11814,720575940634317724,8
11815,720575940634326172,4
11816,720575940634334675,1
11817,720575940634342007,0
11818,720575940634343007,3
11819,720575940634343123,9
11820,720575940634348991,8
11821,720575940634354367,0
11822,720575940634356831,0
11823,720575940634361195,9
11824,720575940634370751,16
11825,720575940634373471,8
11826,720575940634374263,11
11827,720575940634381207,15
11828,720575940634384751,9
11829,720575940634388927,13
11830,720575940634395640,1
11831,720575940634396863,8
11832,720575940634398047,19
11833,720575940634400631,0
11834,720575940634407264,22
11835,720575940634407520,3
11836,720575940634414072,12
11837,720575940634418021,3
11838,720575940634418784,2
11839,720575940634422880,11
11840,720575940634425439,19
11841,720575940634428058,4
11842,720575940634429279,9
11843,720575940634431935,1
11844,720575940634439836,9
11845,720575940634441102,5
11846,720575940634442847,7
11847,720575940634459290,3
11848,720575940634460055,12
11849,720575940634464352,6
11850,720575940634464864,0
11851,720575940634466144,17
11852,720575940634468463,0
11853,720575940634470757,18
11854,720575940634473497,22
11855,720575940634474894,6
11856,720575940634475616,7
11857,720575940634477163,26
11858,720575940634480791,6
11859,720575940634488056,6
11860,720575940634490735,1
11861,720575940634498167,7
11862,720575940634505071,7
11863,720575940634506859,8
11864,720575940634508174,14
11865,720575940634513515,7
11866,720575940634514533,0
11867,720575940634523232,9
11868,720575940634523255,8
11869,720575940634526059,23
11870,720575940634526315,19
11871,720575940634526560,2
11872,720575940634528864,2
11873,720575940634538847,4
11874,720575940634539700,12
11875,720575940634547682,22
11876,720575940634552951,8
11877,720575940634553230,10
11878,720575940634555488,8
11879,720575940634557335,1
11880,720575940634563007,0
11881,720575940634569579,4
11882,720575940634570906,7
11883,720575940634571383,8
11884,720575940634575796,0
11885,720575940634579319,9
11886,720575940634583988,11
11887,720575940634588517,14
11888,720575940634595951,4
11889,720575940634601067,9
11890,720575940634601954,4
11891,720575940634605920,3
11892,720575940634606490,12
11893,720575940634609775,31
11894,720575940634612194,7
11895,720575940634613273,2
11896,720575940634616687,12
11897,720575940634626144,11
11898,720575940634631342,2
11899,720575940634632078,4
11900,720575940634635115,4
11901,720575940634643886,8
11902,720575940634644063,0
11903,720575940634645867,6
11904,720575940634646753,8
11905,720575940634654053,6
11906,720575940634660833,14
11907,720575940634661806,0
11908,720575940634663319,3
11909,720575940634664674,1
11910,720575940634666210,0
11911,720575940634666466,0
11912,720575940634666977,3
11913,720575940634669236,4
11914,720575940634676069,11
11915,720575940634676916,24
11916,720575940634677861,9
11917,720575940634682263,0
11918,720575940634688151,0
11919,720575940634690529,10
11920,720575940634691508,3
11921,720575940634695263,17
11922,720575940634701025,2
11923,720575940634701407,8
11924,720575940634704491,14
11925,720575940634706424,1
11926,720575940634707807,9
11927,720575940634708705,0
11928,720575940634708887,0
11929,720575940634709872,26
11930,720575940634714804,0
11931,720575940634721761,1
11932,720575940634726039,0
11933,720575940634729358,3
11934,720575940634734817,3
11935,720575940634736376,31
11936,720575940634740378,6
11937,720575940634743999,10
11938,720575940634745518,9
11939,720575940634750871,8
11940,720575940634751918,14
11941,720575940634754222,14
11942,720575940634756203,2
11943,720575940634759348,8
11944,720575940634761116,13
11945,720575940634767258,0
11946,720575940634776511,1
11947,720575940634782712,14
11948,720575940634785983,3
11949,720575940634790648,13
11950,720575940634803351,2
11951,720575940634804892,21
11952,720575940634807708,2
11953,720575940634813536,4
11954,720575940634818399,1
11955,720575940634819167,1
11956,720575940634823449,16
11957,720575940634824846,1
11958,720575940634826676,2
11959,720575940634828462,7
11960,720575940634832063,6
11961,720575940634834356,1
11962,720575940634835903,3
11963,720575940634842649,27
11964,720575940634842766,4
11965,720575940634852463,9
11966,720575940634856543,3
11967,720575940634874815,28
11968,720575940634893419,5
11969,720575940634894943,24
11970,720575940634903915,2
11971,720575940634904677,1
11972,720575940634906286,1
11973,720575940634908863,6
11974,720575940634915691,11
11975,720575940634926840,1
11976,720575940634935647,0
11977,720575940634941614,5
11978,720575940634943344,21
11979,720575940634946160,17
11980,720575940634952299,0
11981,720575940634969701,0
11982,720575940634975386,6
11983,720575940634977125,6
11984,720575940634979941,9
11985,720575940634981806,8
11986,720575940634984800,1
11987,720575940634989492,1
11988,720575940634990271,0
11989,720575940634991551,7
11990,720575940634991991,22
11991,720575940634996878,15
11992,720575940634997134,15
11993,720575940635019365,11
11994,720575940635022703,11
11995,720575940635022746,7
11996,720575940635031403,1
11997,720575940635032824,8
11998,720575940635033023,7
11999,720575940635037176,5
12000,720575940635041561,27
12001,720575940635047672,26
12002,720575940635050521,27
12003,720575940635053468,0
12004,720575940635054687,1
12005,720575940635058283,0
12006,720575940635063135,1
12007,720575940635066778,1
12008,720575940635068046,15
12009,720575940635069295,0
12010,720575940635069547,17
12011,720575940635069688,12
12012,720575940635076344,20
12013,720575940635077112,28
12014,720575940635084686,6
12015,720575940635087246,9
12016,720575940635089689,17
12017,720575940635089945,13
12018,720575940635090533,19
12019,720575940635095141,6
12020,720575940635102745,0
12021,720575940635103001,13
12022,720575940635111449,0
12023,720575940635112952,26
12024,720575940635113976,6
12025,720575940635114396,18
12026,720575940635116127,0
12027,720575940635116383,3
12028,720575940635116569,6
12029,720575940635117167,9
12030,720575940635118943,17
12031,720575940635119967,0
12032,720575940635122783,0
12033,720575940635123225,28
12034,720575940635130905,10
12035,720575940635139439,1
12036,720575940635141999,0
12037,720575940635146848,11
12038,720575940635146863,4
12039,720575940635154830,10
12040,720575940635166571,11
12041,720575940635170484,4
12042,720575940635170927,8
12043,720575940635175023,0
12044,720575940635175776,18
12045,720575940635179359,13
12046,720575940635181304,20
12047,720575940635187807,2
12048,720575940635196779,11
12049,720575940635198064,7
12050,720575940635202204,3
12051,720575940635206251,7
12052,720575940635207264,1
12053,720575940635210603,14
12054,720575940635211115,11
12055,720575940635211768,14
12056,720575940635222640,1
12057,720575940635224750,6
12058,720575940635229335,1
12059,720575940635229591,1
12060,720575940635231607,6
12061,720575940635232119,8
12062,720575940635239672,1
12063,720575940635256500,1
12064,720575940635271086,7
12065,720575940635271822,12
12066,720575940635276144,19
12067,720575940635282910,16
12068,720575940635295668,14
12069,720575940635295736,8
12070,720575940635307375,2
12071,720575940635309679,0
12072,720575940635310222,9
12073,720575940635321054,4
12074,720575940635325551,0
12075,720575940635326320,0
12076,720575940635330204,14
12077,720575940635332270,2
12078,720575940635335791,14
12079,720575940635338687,4
12080,720575940635341431,21
12081,720575940635341468,8
12082,720575940635344796,3
12083,720575940635348592,0
12084,720575940635353445,12
12085,720575940635355804,22
12086,720575940635356828,11
12087,720575940635358063,4
12088,720575940635363228,9
12089,720575940635364975,20
12090,720575940635368092,0
12091,720575940635370096,22
12092,720575940635371119,8
12093,720575940635372700,9
12094,720575940635374191,19
12095,720575940635375200,11
12096,720575940635395429,3
12097,720575940635405719,4
12098,720575940635408496,9
12099,720575940635417957,19
12100,720575940635419503,14
12101,720575940635422871,12
12102,720575940635449239,2
12103,720575940635450254,8
12104,720575940635450987,13
12105,720575940635460448,22
12106,720575940635462757,11
12107,720575940635464343,4
12108,720575940635467150,3
12109,720575940635467365,18
12110,720575940635468991,1
12111,720575940635470052,7
12112,720575940635473886,14
12113,720575940635477902,9
12114,720575940635482766,9
12115,720575940635488942,6
12116,720575940635492276,11
12117,720575940635495359,2
12118,720575940635495543,19
12119,720575940635498394,1
12120,720575940635503712,1
12121,720575940635508404,7
12122,720575940635510639,13
12123,720575940635511988,25
12124,720575940635513524,12
12125,720575940635513751,1
12126,720575940635514548,19
12127,720575940635515744,3
12128,720575940635520101,18
12129,720575940635520489,2
12130,720575940635527092,1
12131,720575940635528567,9
12132,720575940635529464,7
12133,720575940635532954,5
12134,720575940635534704,19
12135,720575940635535022,1
12136,720575940635539263,17
12137,720575940635539448,0
12138,720575940635539607,6
12139,720575940635540331,2
12140,720575940635540671,2
12141,720575940635547802,2
12142,720575940635549620,20
12143,720575940635550560,21
12144,720575940635550783,17
12145,720575940635552948,13
12146,720575940635557751,9
12147,720575940635561335,7
12148,720575940635561407,0
12149,720575940635565175,20
12150,720575940635566840,0
12151,720575940635573856,1
12152,720575940635575135,14
12153,720575940635583607,3
12154,720575940635586405,0
12155,720575940635587064,12
12156,720575940635590136,1
12157,720575940635591776,2
12158,720575940635599758,11
12159,720575940635601559,1
12160,720575940635608983,10
12161,720575940635618711,7
12162,720575940635630703,10
12163,720575940635634021,1
12164,720575940635635374,1
12165,720575940635640974,3
12166,720575940635643248,4
12167,720575940635646583,14
12168,720575940635655657,2
12169,720575940635674601,21
12170,720575940635678638,3
12171,720575940635679863,15
12172,720575940635681198,8
12173,720575940635684526,11
12174,720575940635684762,24
12175,720575940635688816,20
12176,720575940635690670,17
12177,720575940635696535,7
12178,720575940635707543,1
12179,720575940635709295,4
12180,720575940635709541,12
12181,720575940635725978,9
12182,720575940635731957,0
12183,720575940635735671,11
12184,720575940635749227,4
12185,720575940635749751,16
12186,720575940635762094,9
12187,720575940635764671,4
12188,720575940635765496,1
12189,720575940635767642,14
12190,720575940635771316,4
12191,720575940635774071,6
12192,720575940635774327,29
12193,720575940635776760,2
12194,720575940635789935,2
12195,720575940635791295,11
12196,720575940635807595,0
12197,720575940635831438,1
12198,720575940635837029,21
12199,720575940635837887,22
12200,720575940635838143,26
12201,720575940635838655,11
12202,720575940635839167,4
12203,720575940635839845,2
12204,720575940635840233,1
12205,720575940635841637,14
12206,720575940635842990,1
12207,720575940635847775,4
12208,720575940635850414,24
12209,720575940635852901,5
12210,720575940635854949,0
12211,720575940635859354,6
12212,720575940635859813,4
12213,720575940635863214,1
12214,720575940635865262,20
12215,720575940635865572,14
12216,720575940635867054,2
12217,720575940635869285,8
12218,720575940635872101,2
12219,720575940635874190,0
12220,720575940635877353,8
12221,720575940635892201,0
12222,720575940635901018,1
12223,720575940635903118,0
12224,720575940635904942,5
12225,720575940635905764,8
12226,720575940635906160,15
12227,720575940635906958,4
12228,720575940635908580,0
12229,720575940635909983,2
12230,720575940635917966,13
12231,720575940635919502,8
12232,720575940635926335,17
12233,720575940635932590,11
12234,720575940635937678,3
12235,720575940635943536,10
12236,720575940635952782,9
12237,720575940635953038,11
12238,720575940635960730,2
12239,720575940635960943,17
12240,720575940635964271,7
12241,720575940635967118,1
12242,720575940635967886,16
12243,720575940635968398,23
12244,720575940635968942,4
12245,720575940635970190,3
12246,720575940635970782,4
12247,720575940635977306,18
12248,720575940635985263,3
12249,720575940635987647,5
12250,720575940635988398,23
12251,720575940635990640,3
12252,720575940635995767,25
12253,720575940636000666,0
12254,720575940636009950,17
12255,720575940636013790,9
12256,720575940636016751,7
12257,720575940636019636,15
12258,720575940636020122,9
12259,720575940636026089,1
12260,720575940636029503,21
12261,720575940636044143,2
12262,720575940636046426,0
12263,720575940636047205,19
12264,720575940636052575,0
12265,720575940636060791,8
12266,720575940636066167,11
12267,720575940636070239,22
12268,720575940636070255,8
12269,720575940636075700,1
12270,720575940636079502,4
12271,720575940636080479,0
12272,720575940636082936,11
12273,720575940636083319,27
12274,720575940636085103,1
12275,720575940636086244,13
12276,720575940636092590,19
12277,720575940636099184,1
12278,720575940636104767,2
12279,720575940636111935,9
12280,720575940636113765,0
12281,720575940636116080,5
12282,720575940636118452,9
12283,720575940636119671,21
12284,720575940636119988,13
12285,720575940636124011,11
12286,720575940636124596,14
12287,720575940636126783,0
12288,720575940636134366,2
12289,720575940636137079,0
12290,720575940636137335,1
12291,720575940636143022,2
12292,720575940636146288,6
12293,720575940636151012,0
12294,720575940636151871,8
12295,720575940636159583,1
12296,720575940636160319,18
12297,720575940636167280,11
12298,720575940636168048,0
12299,720575940636174960,0
12300,720575940636193647,1
12301,720575940636209897,9
12302,720575940636212660,1
12303,720575940636221406,1
12304,720575940636222810,2
12305,720575940636226025,1
12306,720575940636231145,1
12307,720575940636231525,3
12308,720575940636235376,5
12309,720575940636239211,1
12310,720575940636261294,7
12311,720575940636261488,0
12312,720575940636263543,11
12313,720575940636265188,9
12314,720575940636266615,0
12315,720575940636267236,9
12316,720575940636279273,4
12317,720575940636286053,7
12318,720575940636306288,8
12319,720575940636306862,7
12320,720575940636309594,6
12321,720575940636319039,0
12322,720575940636324841,0
12323,720575940636329579,2
12324,720575940636334699,0
12325,720575940636343147,11
12326,720575940636344824,10
12327,720575940636346175,1
12328,720575940636348900,0
12329,720575940636350565,8
12330,720575940636351845,10
12331,720575940636357865,8
12332,720575940636360811,2
12333,720575940636361573,2
12334,720575940636367076,11
12335,720575940636378596,19
12336,720575940636392559,1
12337,720575940636396400,1
12338,720575940636411534,13
12339,720575940636420976,4
12340,720575940636422767,0
12341,720575940636441200,1
12342,720575940636443828,26
12343,720575940636454136,13
12344,720575940636455280,4
12345,720575940636469166,1
12346,720575940636479668,8
12347,720575940636479863,4
12348,720575940636484062,9
12349,720575940636488110,0
12350,720575940636488805,3
12351,720575940636490158,0
12352,720575940636491631,10
12353,720575940636494302,1
12354,720575940636505957,7
12355,720575940636507493,21
12356,720575940636513882,0
12357,720575940636521562,22
12358,720575940636521573,21
12359,720575940636523188,28
12360,720575940636523621,17
12361,720575940636524792,18
12362,720575940636533574,14
12363,720575940636536756,1
12364,720575940636538340,14
12365,720575940636538601,3
12366,720575940636543668,0
12367,720575940636555182,1
12368,720575940636562916,1
12369,720575940636571534,3
12370,720575940636573108,14
12371,720575940636573358,0
12372,720575940636574388,11
12373,720575940636574527,14
12374,720575940636574644,2
12375,720575940636575662,11
12376,720575940636576948,12
12377,720575940636586164,6
12378,720575940636589492,10
12379,720575940636591326,9
12380,720575940636592302,4
12381,720575940636593550,17
12382,720575940636593806,0
12383,720575940636595782,3
12384,720575940636600134,0
12385,720575940636601690,0
12386,720575940636604814,1
12387,720575940636606554,4
12388,720575940636607886,3
12389,720575940636608053,20
12390,720575940636609370,0
12391,720575940636609647,0
12392,720575940636612207,2
12393,720575940636616670,0
12394,720575940636622302,9
12395,720575940636624014,0
12396,720575940636625400,16
12397,720575940636632895,6
12398,720575940636633848,1
12399,720575940636633998,0
12400,720575940636635760,2
12401,720575940636636486,0
12402,720575940636643832,13
12403,720575940636646830,8
12404,720575940636648184,0
12405,720575940636648767,0
12406,720575940636651376,4
12407,720575940636651512,19
12408,720575940636656888,11
12409,720575940636657892,1
12410,720575940636662847,1
12411,720575940636669918,14
12412,720575940636671198,0
12413,720575940636682217,7
12414,720575940636683631,1
12415,720575940636684358,1
12416,720575940636686399,5
12417,720575940636696286,22
12418,720575940636700272,6
12419,720575940636703088,2
12420,720575940636704357,29
12421,720575940636705246,0
12422,720575940636707391,11
12423,720575940636726094,8
12424,720575940636732271,2
12425,720575940636732334,0
12426,720575940636734278,7
12427,720575940636737246,13
12428,720575940636747854,14
12429,720575940636756314,5
12430,720575940636758670,11
12431,720575940636762479,0
12432,720575940636779753,31
12433,720575940636789360,28
12434,720575940636806622,5
12435,720575940636832879,8
12436,720575940636839280,0
12437,720575940636839536,12
12438,720575940636841840,0
12439,720575940636844870,6
12440,720575940636851940,9
12441,720575940636858943,9
12442,720575940636861406,6
12443,720575940636866906,7
12444,720575940636868983,2
12445,720575940636871246,8
12446,720575940636879534,4
12447,720575940636880350,0
12448,720575940636886383,7
12449,720575940636886598,19
12450,720575940636887130,1
12451,720575940636893493,29
12452,720575940636895406,1
12453,720575940636903013,2
12454,720575940636903750,8
12455,720575940636910825,14
12456,720575940636922999,23
12457,720575940636927374,1
12458,720575940636928090,6
12459,720575940636933722,4
12460,720575940636938980,0
12461,720575940636945380,5
12462,720575940636959855,7
12463,720575940636961758,0
12464,720575940636976191,6
12465,720575940636977015,6
12466,720575940636978522,18
12467,720575940636979678,19
12468,720575940636980190,6
12469,720575940636984154,0
12470,720575940636985822,3
12471,720575940636990948,4
12472,720575940636996159,2
12473,720575940636997744,3
12474,720575940636998768,11
12475,720575940636999280,0
12476,720575940636999514,5
12477,720575940637000846,8
12478,720575940637023966,12
12479,720575940637026990,2
12480,720575940637028782,2
12481,720575940637030372,6
12482,720575940637031770,6
12483,720575940637032670,11
12484,720575940637037278,6
12485,720575940637037939,19
12486,720575940637039669,2
12487,720575940637039962,2
12488,720575940637041118,6
12489,720575940637046158,4
12490,720575940637057614,3
12491,720575940637068400,0
12492,720575940637073118,12
12493,720575940637074291,13
12494,720575940637078106,6
12495,720575940637079407,11
12496,720575940637080154,12
12497,720575940637081199,26
12498,720575940637085503,1
12499,720575940637095514,0
12500,720575940637097013,0
12501,720575940637098352,7
12502,720575940637101413,9
12503,720575940637118527,16
12504,720575940637120346,7
12505,720575940637126007,11
12506,720575940637136606,4
12507,720575940637137253,0
12508,720575940637140294,5
12509,720575940637146202,0
12510,720575940637146813,31
12511,720575940637148393,26
12512,720575940637148479,6
12513,720575940637150371,3
12514,720575940637150798,9
12515,720575940637152319,0
12516,720575940637165987,8
12517,720575940637169015,9
12518,720575940637172201,26
12519,720575940637175349,14
12520,720575940637183165,6
12521,720575940637184831,0
12522,720575940637185252,1
12523,720575940637187550,7
12524,720575940637188836,8
12525,720575940637197710,28
12526,720575940637209822,11
12527,720575940637210334,5
12528,720575940637219903,18
12529,720575940637219918,0
12530,720575940637223221,19
12531,720575940637224526,0
12532,720575940637224937,1
12533,720575940637229289,0
12534,720575940637232014,9
12535,720575940637232730,3
12536,720575940637243199,0
12537,720575940637244725,2
12538,720575940637258842,3
12539,720575940637258985,8
12540,720575940637263337,11
12541,720575940637264617,7
12542,720575940637281077,9
12543,720575940637285951,3
12544,720575940637287743,20
12545,720575940637293146,19
12546,720575940637293687,3
12547,720575940637296105,1
12548,720575940637296356,11
12549,720575940637302756,5
12550,720575940637308605,4
12551,720575940637308814,1
12552,720575940637309412,2
12553,720575940637309838,12
12554,720575940637319134,17
12555,720575940637319287,5
12556,720575940637320567,17
12557,720575940637321079,6
12558,720575940637321646,26
12559,720575940637323071,6
12560,720575940637326963,0
12561,720575940637329124,3
12562,720575940637332851,11
12563,720575940637334244,28
12564,720575940637334756,5
12565,720575940637335262,0
12566,720575940637341668,6
12567,720575940637349309,11
12568,720575940637355839,20
12569,720575940637356614,2
12570,720575940637358170,1
12571,720575940637363689,6
12572,720575940637366350,11
12573,720575940637367642,2
12574,720575940637375721,8
12575,720575940637376740,9
12576,720575940637381695,26
12577,720575940637384538,19
12578,720575940637386462,8
12579,720575940637388004,1
12580,720575940637395278,0
12581,720575940637396964,1
12582,720575940637397309,7
12583,720575940637419120,8
12584,720575940637424094,10
12585,720575940637435113,19
12586,720575940637435726,22
12587,720575940637449023,13
12588,720575940637450074,1
12589,720575940637453382,1
12590,720575940637461082,6
12591,720575940637461988,5
12592,720575940637464691,14
12593,720575940637464718,10
12594,720575940637467102,15
12595,720575940637471039,16
12596,720575940637471677,9
12597,720575940637472613,17
12598,720575940637478207,6
12599,720575940637481694,13
12600,720575940637485146,4
12601,720575940637485939,7
12602,720575940637487037,6
12603,720575940637502909,21
12604,720575940637515182,6
12605,720575940637519165,0
12606,720575940637525557,1
12607,720575940637526446,0
12608,720575940637535077,2
12609,720575940637539647,0
12610,720575940637540952,0
12611,720575940637546341,1
12612,720575940637547365,27
12613,720575940637548260,4
12614,720575940637548389,15
12615,720575940637550525,3
12616,720575940637555288,1
12617,720575940637557861,1
12618,720575940637559715,8
12619,720575940637559886,7
12620,720575940637564905,3
12621,720575940637565838,6
12622,720575940637567822,15
12623,720575940637569870,27
12624,720575940637570014,17
12625,720575940637570869,4
12626,720575940637572430,21
12627,720575940637573221,16
12628,720575940637574515,21
12629,720575940637578985,6
12630,720575940637581902,19
12631,720575940637584755,0
12632,720575940637586751,9
12633,720575940637587422,9
12634,720575940637587813,3
12635,720575940637607646,3
12636,720575940637608560,6
12637,720575940637610566,11
12638,720575940637611365,26
12639,720575940637615205,13
12640,720575940637618142,13
12641,720575940637627206,2
12642,720575940637627581,24
12643,720575940637633678,0
12644,720575940637635305,3
12645,720575940637635429,6
12646,720575940637637208,21
12647,720575940637637795,21
12648,720575940637643109,11
12649,720575940637643406,11
12650,720575940637647950,11
12651,720575940637649011,16
12652,720575940637650830,12
12653,720575940637656974,8
12654,720575940637658981,7
12655,720575940637659749,2
12656,720575940637661759,11
12657,720575940637662894,14
12658,720575940637663662,16
12659,720575940637663918,31
12660,720575940637665626,21
12661,720575940637673286,17
12662,720575940637677126,1
12663,720575940637678653,4
12664,720575940637679779,5
12665,720575940637686750,11
12666,720575940637687605,6
12667,720575940637688292,0
12668,720575940637689688,0
12669,720575940637692302,29
12670,720575940637696627,1
12671,720575940637699773,21
12672,720575940637700430,15
12673,720575940637702234,0
12674,720575940637703750,0
12675,720575940637709914,19
12676,720575940637711167,3
12677,720575940637711686,12
12678,720575940637712243,2
12679,720575940637714264,0
12680,720575940637718912,28
12681,720575940637721653,3
12682,720575940637736006,1
12683,720575940637740989,1
12684,720575940637743076,6
12685,720575940637755507,14
12686,720575940637761213,2
12687,720575940637763812,4
12688,720575940637779875,20
12689,720575940637783017,19
12690,720575940637783155,4
12691,720575940637786950,9
12692,720575940637787226,1
12693,720575940637791549,3
